sequence,translation,emotionbert sentiment,emotionbert confidence,greekbert v2 sentiment,greekbert v2 confidence,confidence diff (enhanced - original)
δημοχᾰριστης,a mob-courtier,Disgust,0.5797994136810303,Joy,0.9999690055847168,0.4201695919036865
δηνε,"counsels, plans, arts",Surprise,0.825421154499054,Anger,0.9994743466377258,0.17405319213867188
δηξις,"a bite, biting",Anger,0.5230480432510376,Disgust,0.9998247027397156,0.476776659488678
διαβολη,"false accusation, slander, calumny",Anticipation,0.4096789062023163,Fear,0.99998676776886,0.5903078615665437
διᾰγᾰνακτησις,great indignation,Trust,0.6974890232086182,Fear,0.9996711015701294,0.30218207836151123
διαγνωσις,"a distinguishing, discernment",Trust,0.5812409520149231,Fear,0.9818306565284728,0.4005897045135497
διαγραμμα,"that which is marked out by lines, a figure, plan",Disgust,0.3621754348278045,Fear,0.9991975426673888,0.6370221078395844
διαδῐκᾰσια,a suit brought to decide,Joy,0.643476665019989,Fear,0.997008979320526,0.353532314300537
διαδοχη,a taking from,Anticipation,0.6435531377792358,Joy,0.9985623955726624,0.3550092577934265
διαδρασιπολιτης,a citizen who shirks all state burdens,Disgust,0.6766737699508667,Joy,0.7924482226371765,0.11577445268630981
διαδῠσις,a passage through,Sadness,0.4715180099010467,Joy,0.994415044784546,0.5228970348834994
διαθεσις,"a disposition, arrangement",Fear,0.3398606181144714,Disgust,0.9998773336410522,0.6600167155265808
διαθετης,an arranger,Disgust,0.4517606496810913,Fear,0.9999797344207764,0.5482190847396851
διαιρεσις,"a dividing, division",Joy,0.3096024990081787,Disgust,0.9999206066131592,0.6903181076049805
διαιτ,"a way of living, mode of life",Disgust,0.6943935751914978,Joy,0.999829888343811,0.30543631315231323
δῐαιτητηριον,the dwelling rooms of a house,Trust,0.7763710021972656,Fear,0.9535573720932008,0.17718636989593517
δῐαιτητης,"an arbitrator, umpire",Trust,0.3742983937263489,Joy,0.5764718651771545,0.20217347145080566
διακᾰθαρσις,a thorough cleansing,Trust,0.6634151339530945,Joy,0.9999258518218994,0.33651071786880493
διακελευμα,"an exhortation, command",Disgust,0.5548096299171448,Trust,0.9999072551727296,0.44509762525558483
διακτορια,the office of a,Disgust,0.3942713141441345,Trust,0.9993879795074464,0.6051166653633119
διακτωρ,the Messenger,Joy,0.450524628162384,Fear,0.9310907125473022,0.48056608438491827
διακωλῡσις,a hindering,Fear,0.3390158414840698,Disgust,0.9909508228302002,0.6519349813461304
διακωχη,nan,Joy,0.3103750944137573,Fear,0.970386266708374,0.6600111722946167
διαλλαγμ,"a substitute, changeling",Trust,0.3683529794216156,Joy,0.9983454942703248,0.6299925148487092
διαλλακτηρ,a mediator,Surprise,0.2762509286403656,Fear,0.9995502829551696,0.723299354314804
διαλογος,"a conversation, dialogue",Disgust,0.6566088199615479,Joy,0.9997815489768982,0.34317272901535034
διαλῠσις,"a loosing one from another, separating, parting",Anticipation,0.7797238826751709,Joy,0.9787065982818604,0.19898271560668945
διαμελλησις,a being on the point,Fear,0.6531372666358948,Disgust,0.999930500984192,0.34679323434829723
διαμερισμος,"division, dissension",Fear,0.4788141846656799,Joy,0.999946117401123,0.5211319327354431
διαμετρος,the diameter,Surprise,0.2946106791496277,Fear,0.99982088804245,0.7052102088928223
διανοημα,"a thought, notion",Sadness,0.7521687150001526,Fear,0.9596192836761476,0.20745056867599498
διαπειρα,"an experiment, trial",Anticipation,0.5001097917556763,Joy,0.9956758618354796,0.49556607007980336
διαπλους,sailing continually,Joy,0.4528573453426361,Disgust,0.9999582767486572,0.5471009314060211
διαπολεμησις,a finishing of the war,Joy,0.4881594479084015,Fear,0.9999195337295532,0.5117600858211517
διαπονημα,"hard labour, exercise",Fear,0.501640796661377,Sadness,0.9999152421951294,0.49827444553375244
διαπτῠχη,"a fold, folding leaf",Joy,0.7809321880340576,Fear,0.9891149997711182,0.20818281173706055
διαρριμμα,a casting about,Anger,0.4351568818092346,Disgust,0.9994032382965088,0.5642463564872742
διαρριψις,a scattering,Anger,0.5653769969940186,Disgust,0.99988055229187,0.43450355529785145
δῑασια,the festival of Zeus,Joy,0.6344311833381653,Fear,0.9987159967422484,0.36428481340408314
διασπασμα,a gap,Sadness,0.7709558606147766,Disgust,0.9422243237495422,0.17126846313476562
διαστᾰσις,"a standing aloof, separation",Anger,0.400223046541214,Sadness,0.9996771812438964,0.5994541347026824
διασφακτηρ,murderous,Disgust,0.4317303895950317,Fear,0.9998682737350464,0.5681378841400146
διαταξις,"disposition, arrangement",Surprise,0.2781572043895721,Fear,0.9999854564666748,0.7218282520771027
διατειχισμ,a place walled off and fortified,Anticipation,0.407337337732315,Fear,0.8434028625488281,0.4360655248165131
διατιλμα,a portion plucked off,Joy,0.2916260063648224,Fear,0.9998741149902344,0.708248108625412
διατομη,a severance,Fear,0.3973225057125091,Joy,0.999964952468872,0.6026424467563629
διατρῐβη,a way of spending time,Joy,0.3198788166046142,Disgust,0.9997313618659972,0.6798525452613831
διαφανεια,transparency,Trust,0.8795260190963745,Joy,0.9998612403869628,0.12033522129058827
διαφορα,"difference, distinction",Sadness,0.4761138558387756,Joy,0.9999349117279052,0.5238210558891296
διαχῠσις,diffusion,Joy,0.5006342530250549,Fear,0.9999651908874512,0.49933093786239624
διαψηφισις,a voting by ballot,Anger,0.472489982843399,Trust,0.99977046251297,0.5272804796695709
διδαξις,"teaching, instruction",Joy,0.5574323534965515,Disgust,0.9997562766075134,0.4423239231109619
διεκδῠσις,an evasion,Sadness,0.3377282619476318,Joy,0.99978107213974,0.6620528101921082
διελᾰσις,a driving through: a charge,Fear,0.4215900301933288,Disgust,0.9999563694000244,0.5783663392066956
διεντερευμα,a looking through entrails,Fear,0.5547674894332886,Disgust,0.9997767806053162,0.4450092911720276
διεξελᾰσις,nan,Fear,0.5868815779685974,Disgust,0.9982858300209044,0.411404252052307
διηγησις,"narrative, statement",Joy,0.6399922966957092,Disgust,0.9905941486358644,0.35060185194015514
δῐκαιοπρᾱγημα,a just,Disgust,0.3732194900512695,Joy,0.9787384867668152,0.6055189967155457
δῐκαιοπρᾱγια,just,Anger,0.6355042457580566,Disgust,0.9923216700553894,0.35681742429733276
δῐκαιοτης,"righteousness, justice",Sadness,0.6602233648300171,Joy,0.999756634235382,0.3395332694053649
δῐκαιωμα,an act by which wrong is set right,Trust,0.894170880317688,Joy,0.9993077516555786,0.10513687133789062
δῐκαιωσις,"a setting right, doing justice to: punishment",Trust,0.8635714650154114,Joy,0.999964714050293,0.1363932490348816
δῐκαστης,a judge,Fear,0.5058286786079407,Joy,0.9958211183547974,0.4899924397468567
δῐκαστρια,a she-judge,Trust,0.9565137028694152,Disgust,0.9995723366737366,0.0430586338043214
δικελλα,"a mattock, a two-pronged hoe",Fear,0.6220594048500061,Joy,0.999942421913147,0.37788301706314087
δῐκογρᾰφια,the composition of lawspeeches,Disgust,0.3271660804748535,Surprise,0.6077165007591248,0.28055042028427124
δῐκορρᾰφος,a pettifogger.,Joy,0.9433065056800842,Disgust,0.9996284246444702,0.056321918964385986
δικρᾱνον,a pitch-fork,Joy,0.8972308039665222,Fear,0.99998676776886,0.10275596380233776
δικτυνν,goddess of the chase,Disgust,0.6471875309944153,Fear,0.9999804496765136,0.3527929186820983
δῐλογια,repetition,Sadness,0.3968600928783417,Disgust,0.7212080955505371,0.32434800267219543
δῑνη,"a whirlpool, eddy",Anger,0.3268331587314605,Joy,0.9495586156845092,0.6227254569530487
διοδος,"a way through, thoroughfare, passage",Fear,0.6368785500526428,Joy,0.9672114253044128,0.33033287525177
διοικισμος,a dispersion,Trust,0.5794321894645691,Fear,0.9991017580032348,0.41966956853866566
δῐομειᾰλαζων,a braggart of the deme Diomeia,Disgust,0.5604115128517151,Joy,0.9501904249191284,0.38977891206741333
διοπτηρ,"a spy, scout",Trust,0.606207013130188,Fear,0.9763665199279784,0.3701595067977904
διοπτα,a looker through,Disgust,0.9625230431556702,Trust,0.5352305173873901,-0.42729252576828003
διοπτρα,"an instrument for measuring heights, a Jacob's staff",Trust,0.6588914394378662,Fear,0.9999866485595704,0.3410952091217042
διορθωμα,"a making straight, amendment",Trust,0.3724787831306457,Disgust,0.998672366142273,0.6261935830116272
διορθωσις,"a making straight, restoration, reform",Anticipation,0.3692265152931213,Trust,0.9991335272789,0.6299070119857788
διορθωτης,"a corrector, reformer",Trust,0.3366181552410126,Disgust,0.9998447895050048,0.6632266342639922
διορῐσις,distinction,Trust,0.5134206414222717,Disgust,0.6895042061805725,0.17608356475830078
δῐοσκορειον,the temple of the Dioscuri,Fear,0.9231877326965332,Disgust,0.99885892868042,0.07567119598388683
διπαις,with two children,Joy,0.4322172999382019,Disgust,0.999786913394928,0.5675696134567261
διπλαξ,"twofold, double, in double folds",Joy,0.6809419393539429,Disgust,0.9937483072280884,0.3128063678741455
διπλωμα,a doubled,Trust,0.7571156024932861,Joy,0.9999598264694214,0.24284422397613525
διπος,two-footed,Joy,0.5043829083442688,Disgust,0.999942421913147,0.4955595135688782
δισκοβολος,the quoit-thrower,Joy,0.4110460877418518,Disgust,0.9999691247940063,0.5889230370521545
δισσαρχης,joint-ruling,Disgust,0.4617840349674225,Joy,0.9998956918716432,0.5381116569042207
διφραξ,"a seat, chair",Disgust,0.3798315227031708,Joy,0.9967092275619508,0.61687770485878
διφρηλατα,a charioteer,Joy,0.824184775352478,Disgust,0.9892310500144958,0.16504627466201782
δῐχαστης,a divider,Sadness,0.6248984336853027,Disgust,0.9673065543174744,0.34240812063217163
δῐχομηνια,the fullness of the moon,Anticipation,0.6000404357910156,Joy,0.9997439980506896,0.39970356225967396
δῐχοστᾰσια,"a standing apart, dissension",Anger,0.9474297165870668,Disgust,0.9998278617858888,0.05239814519882202
διψᾰ,thirst,Sadness,0.4292414784431457,Joy,0.999446451663971,0.5702049732208252
διψος,nan,Disgust,0.5915195941925049,Joy,0.9998014569282532,0.4082818627357483
διωγμα,"a pursuit, chase",Sadness,0.3905540704727173,Disgust,0.999589502811432,0.6090354323387147
διωγμος,the chase,Joy,0.6490123271942139,Disgust,0.9595231413841248,0.3105108141899109
διωθισμος,"a pushing about, a scuffle",Fear,0.7961685657501221,Disgust,0.9997919201850892,0.20362335443496715
διωξις,"chase, pursuit",Anger,0.5499218106269836,Disgust,0.9969629645347596,0.447041153907776
διωρυξ,"a trench, conduit, canal",Surprise,0.3366316258907318,Disgust,0.6456044316291809,0.3089728057384491
διωρῠχη,a digging through,Fear,0.5769147276878357,Disgust,0.9747467041015624,0.3978319764137267
δμητηρ,a tamer,Fear,0.4217792153358459,Joy,0.5491552352905273,0.12737601995468145
δνοφος,"darkness, dusk, gloom",Joy,0.272049218416214,Fear,0.9999167919158936,0.7278675734996796
δοιδῡκοποιος,a pestle-maker,Disgust,0.9207271933555604,Fear,0.9922550916671752,0.07152789831161477
δοιη,"doubt, perplexity",Fear,0.8629263639450073,Joy,0.9714028835296632,0.10847651958465587
δοκιμιον,"a test, means of testing",Anticipation,0.3761109113693237,Joy,0.990334928035736,0.6142240166664124
δολῐχος,the long course,Fear,0.6630857586860657,Disgust,0.9999673366546632,0.3368815779685975
δολομητα,"crafty of counsel, wily",Sadness,0.3097018003463745,Joy,0.999945878982544,0.6902440786361694
δολοπλοκια,"subtlety, craft",Joy,0.9200066924095154,Disgust,0.93097585439682,0.010969161987304576
δονᾰκιτις,of reed,Fear,0.540770411491394,Joy,0.9995551705360411,0.4587847590446471
δονημα,"an agitation, waving",Disgust,0.6971502304077148,Joy,0.9939098358154296,0.29675960540771473
δοξη,a notion,Disgust,0.6476825475692749,Trust,0.9999048709869384,0.35222232341766346
δορῐκμης,slain by the spear,Fear,0.6888982653617859,Trust,0.9963201284408568,0.30742186307907093
δορκᾰλις,made of the vertebrae of an antelope,Disgust,0.6125780344009399,Fear,0.9999810457229614,0.3874030113220215
δορος,a leathern bag,Trust,0.559350311756134,Fear,0.9999852180480956,0.44063490629196156
δορπηστος,"supper-time, evening",Fear,0.5240297317504883,Trust,0.9998302459716796,0.4758005142211913
δορπιη,the eve,Fear,0.8910690546035767,Joy,0.9884612560272216,0.09739220142364491
δοσις,a giving,Joy,0.6513967514038086,Trust,0.9911555051803588,0.3397587537765502
δοτηρ,"a giver, dispenser",Fear,0.8737124800682068,Trust,0.9999446868896484,0.12623220682144165
δουπος,"any dead, heavy sound, a thud",Fear,0.6285496354103088,Disgust,0.9998916387557985,0.3713420033454896
δρακαινα,a shedragon,Joy,0.5118837952613831,Anger,0.575957179069519,0.06407338380813599
δρᾰκοντολετης,serpent-slayer,Surprise,0.6257251501083374,Disgust,0.9236020445823668,0.29787689447402943
δραχμη,a handful,Anticipation,0.5199264287948608,Joy,0.999945878982544,0.4800194501876831
δρομευς,a runner,Surprise,0.3279598951339721,Joy,0.9988307356834412,0.670870840549469
δρομοκηρυξ,"a runner, postman",Disgust,0.7779453992843628,Joy,0.9999603033065796,0.2220149040222168
δροσος,dew,Disgust,0.4650405645370483,Joy,0.9698236584663392,0.504783093929291
δρῡμος,an oak-coppice;,Fear,0.3267976343631744,Disgust,0.9999479055404664,0.6731502711772921
δρῠοκολαπτης,the woodpecker,Fear,0.6636626720428467,Disgust,0.9998966455459596,0.3362339735031129
δρυφακτος,a fence,Fear,0.9013927578926086,Disgust,0.9999492168426514,0.09855645895004272
δῠας,the number two,Fear,0.7208960056304932,Sadness,0.9982559084892272,0.277359902858734
δῡη,"woe, misery, anguish, pain",Sadness,0.652662456035614,Fear,0.9640964269638062,0.31143397092819214
δῠνᾰσις,nan,Disgust,0.4675451517105102,Trust,0.9998509883880616,0.5323058366775515
δῠναστεια,"power, lordship, sovereignty",Fear,0.5130353569984436,Disgust,0.9985590577125548,0.4855237007141112
δυναστα,"a lord, master, ruler",Surprise,0.3116817772388458,Disgust,0.4980612099170685,0.18637943267822266
δῠσβουλια,ill counsel,Anger,0.403243750333786,Fear,0.9999405145645142,0.5966967642307281
δυσγενει,low birth,Joy,0.8593075275421143,Sadness,0.9992747902870178,0.13996726274490356
δυσδαιμονια,misery,Anger,0.6461823582649231,Disgust,0.9999169111251832,0.3537345528602601
δῠσεντερια,dysentery,Disgust,0.4359857439994812,Sadness,0.9998703002929688,0.5638845562934875
δῠσερις,"very quarrelsome, contentious",Fear,0.3305425941944122,Sadness,0.9737342000007628,0.6431916058063507
δῠσευνητωρ,an ill bedfellow,Fear,0.6076638698577881,Joy,0.6790356040000916,0.07137173414230347
δυσις,a setting of the sun,Anger,0.5961722731590271,Joy,0.9998997449874878,0.4037274718284607
δυσκλεια,"ill-fame, an ill name, infamy",Fear,0.4000241458415985,Joy,0.9983866214752196,0.5983624756336211
δυσκολια,"discontent, peevishness",Sadness,0.6186119318008423,Joy,0.6916199326515198,0.07300800085067749
δυσμενεια,"ill-will, enmity",Anger,0.5169546008110046,Fear,0.9999691247940063,0.4830145239830017
δυσμη,setting,Anger,0.7850948572158813,Joy,0.9998912811279296,0.21479642391204823
δυσμητηρ,not a mother,Anger,0.4982982575893402,Joy,0.9993093013763428,0.5010110437870026
δυσνοια,"disaffection, ill-will, malevolence",Sadness,0.4670676589012146,Disgust,0.9997182488441468,0.5326505899429322
δυσνομιη,"lawlessness, a bad constitution",Anger,0.8506084680557251,Joy,0.9907888770103456,0.14018040895462047
δῠσορνις,"ill-omened, boding ill",Fear,0.4865758717060089,Disgust,0.9997866749763488,0.5132108032703399
δυσπᾰρις,"unhappy Paris, ill-starred Paris",Sadness,0.589451014995575,Disgust,0.9997791647911072,0.4103281497955322
δυσπνοια,difficulty of breathing,Sadness,0.4263641834259033,Fear,0.999750554561615,0.5733863711357117
δυσπορια,difficulty of passing,Fear,0.7244383692741394,Sadness,0.9989333748817444,0.274495005607605
δυσπραξια,"ill success, ill luck",Fear,0.3845595419406891,Disgust,0.9996110796928406,0.6150515377521515
δυστῠχημα,"a piece of ill luck, a failure",Sadness,0.4789801239967346,Joy,0.999951958656311,0.5209718346595764
